osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
123310463,residential,False,True,229.92349885952916,,60,,,,,,"LINESTRING (580642.4464095633 8034638.621330891, 580506.7148195535 8034577.985308659, 580469.3440298538 8034561.318724631, 580457.9309824375 8034551.761047401, 580453.4857879773 8034543.0160742225, 580449.2805044 8034528.063039294)"
123310460,residential,False,True,75.94062338417474,,60,,,,,,"LINESTRING (580715.1844099667 8034671.773839272, 580683.5339906977 8034740.478984037)"
123310463,residential,False,False,99.13417057102343,,60,,,,,,"LINESTRING (580715.1844099667 8034671.773839272, 580727.2702955037 8034677.290162738, 580805.6032125617 8034712.4333581645)"
123310463,residential,False,True,79.93394535806198,,60,,,,,,"LINESTRING (580715.1844099667 8034671.773839272, 580646.9598419679 8034640.638872544, 580642.4464095633 8034638.621330891)"
123310451,residential,False,True,126.31533702627549,,60,,,,,,"LINESTRING (580798.6772762719 8034792.434529044, 580683.5339906977 8034740.478984037)"
123310457,residential,False,False,82.29261026712346,,60,,,,,,"LINESTRING (580906.56864577 8034841.376228789, 580831.8630198363 8034806.860400135)"
123310459,residential,False,True,74.88973212655183,,60,,Church Street,,,,"LINESTRING (580906.56864577 8034841.376228789, 580879.4482136313 8034910.848838717)"
123310459,residential,False,False,77.05013967109853,,60,,Church Street,,,,"LINESTRING (580906.56864577 8034841.376228789, 580911.8395673862 8034826.318355058, 580921.5497815559 8034766.365455035)"
123310460,residential,False,False,75.18159473630456,,60,,,,,,"LINESTRING (580652.1985783363 8034808.496798821, 580683.5339906977 8034740.478984037)"
123310445,residential,False,False,249.2209749060399,,60,,,,,,"LINESTRING (580652.1985783363 8034808.496798821, 580739.3372530858 8034847.930725671, 580879.4482136313 8034910.848838717)"
123310445,residential,False,True,86.96905481291566,,60,,,,,,"LINESTRING (580652.1985783363 8034808.496798821, 580587.5536902011 8034779.239105616, 580572.9616341987 8034772.637477538)"
123310446,residential,False,False,75.13127971215299,,60,,,,,,"LINESTRING (580572.9616341987 8034772.637477538, 580543.2397632276 8034841.31242553)"
123310445,residential,False,False,86.96905481291566,,60,,,,,,"LINESTRING (580572.9616341987 8034772.637477538, 580587.5536902011 8034779.239105616, 580652.1985783363 8034808.496798821)"
123310445,residential,False,True,245.79018271109027,,60,,,,,,"LINESTRING (580572.9616341987 8034772.637477538, 580484.4072538149 8034734.215429625, 580442.3709638016 8034714.690933172, 580348.2387915842 8034673.049004048)"
123310449,residential,False,False,64.00327751082564,,60,,,,,,"LINESTRING (580449.2805044 8034528.063039294, 580385.2642621793 8034530.778109061)"
123310449,residential,False,True,232.33451542471025,,60,,,,,,"LINESTRING (580449.2805044 8034528.063039294, 580545.2369768558 8034520.316962689, 580562.7347553805 8034524.638647858, 580611.288665379 8034543.804541046, 580670.7989802406 8034572.275257344)"
123310463,residential,False,False,229.92349885952916,,60,,,,,,"LINESTRING (580449.2805044 8034528.063039294, 580453.4857879773 8034543.0160742225, 580457.9309824375 8034551.761047401, 580469.3440298538 8034561.318724631, 580506.7148195535 8034577.985308659, 580642.4464095633 8034638.621330891)"
123310445,residential,False,False,245.79018271109027,,60,,,,,,"LINESTRING (580348.2387915842 8034673.049004048, 580442.3709638016 8034714.690933172, 580484.4072538149 8034734.215429625, 580572.9616341987 8034772.637477538)"
123312692,residential,False,False,71.05353256550544,,60,,Kahumba Kandola Street,,,,"LINESTRING (580348.2387915842 8034673.049004048, 580352.2659220053 8034662.278211355, 580365.5357385926 8034630.259762634, 580374.9526255031 8034607.528778104)"
123312692,residential,False,True,73.98624010532289,,60,,Kahumba Kandola Street,,,,"LINESTRING (580348.2387915842 8034673.049004048, 580337.9401928658 8034700.585450868, 580322.4186827797 8034742.050837399)"
123312420,residential,False,True,304.95749670053107,,60,,Namusheshe Street,,,,"LINESTRING (579660.7022729436 8036004.482082894, 579938.684422654 8036129.921365607)"
123312423,residential,False,False,75.40183969987905,,60,,,,,,"LINESTRING (579660.7022729436 8036004.482082894, 579630.657856734 8036073.311564109)"
123312423,residential,False,True,73.46198737235461,,60,,,,,,"LINESTRING (579660.7022729436 8036004.482082894, 579690.8292719228 8035937.798686588)"
123312413,residential,False,False,200.27960491118185,,60,,Onguti Street,,,,"LINESTRING (580030.8130320135 8035927.517008132, 580213.2861741092 8036010.096888956)"
123312413,residential,False,True,152.50334669156754,,60,,Onguti Street,,,,"LINESTRING (580030.8130320135 8035927.517008132, 579891.748759767 8035864.8983870335)"
123312428,residential,False,True,77.51803946036048,,60,,,,,,"LINESTRING (580030.8130320135 8035927.517008132, 580064.064542065 8035857.821994361)"
123312413,residential,False,False,184.77274086321526,,60,,Onguti Street,,,,"LINESTRING (579724.3810805704 8035786.614507727, 579891.748759767 8035864.8983870335)"
123312692,residential,False,False,79.28215434556418,,60,,Kahumba Kandola Street,,,,"LINESTRING (579724.3810805704 8035786.614507727, 579776.2146675958 8035726.869829031)"
123312692,residential,False,True,74.69046405245233,,60,,Kahumba Kandola Street,,,,"LINESTRING (579724.3810805704 8035786.614507727, 579675.9589181922 8035843.247376949)"
123312429,residential,False,False,76.33442138215099,,60,,,,,,"LINESTRING (579948.2059949563 8036301.92198517, 579979.3926081699 8036232.578461054)"
123312694,residential,False,False,79.34263806112685,,60,,Eliakim Namundjebo Street,,,,"LINESTRING (579948.2059949563 8036301.92198517, 579900.0210862093 8036280.4736206485, 579875.8791467557 8036269.295958371)"
123312694,residential,False,True,232.450712501831,,60,,Eliakim Namundjebo Street,,,,"LINESTRING (579948.2059949563 8036301.92198517, 580048.1607602673 8036345.146958896, 580160.5840008897 8036396.4313959265)"
123312425,residential,False,True,79.29246297136005,,60,,Kandoko Street,,,,"LINESTRING (579979.3926081699 8036232.578461054, 579907.2871111241 8036199.586543779)"
123312429,residential,False,False,75.4598521817275,,60,,,,,,"LINESTRING (579979.3926081699 8036232.578461054, 580011.0076677167 8036164.383840239)"
123312429,residential,False,True,76.33442138215099,,60,,,,,,"LINESTRING (579979.3926081699 8036232.578461054, 579948.2059949563 8036301.92198517)"
123312430,residential,False,True,240.75977465693643,,60,,,,,,"LINESTRING (579979.3926081699 8036232.578461054, 580198.4916055718 8036332.404512101)"
123312425,residential,False,False,117.86352482586929,,60,,Kandoko Street,,,,"LINESTRING (579523.6940827612 8036023.805931951, 579630.657856734 8036073.311564109)"
123312692,residential,False,False,155.64667431626145,,60,,Kahumba Kandola Street,,,,"LINESTRING (579523.6940827612 8036023.805931951, 579577.349712714 8035960.757397971, 579624.3258081571 8035905.557877571)"
123312692,residential,False,True,78.82219298017051,,60,,Kahumba Kandola Street,,,,"LINESTRING (579523.6940827612 8036023.805931951, 579474.5768706437 8036081.890448114, 579474.0594450771 8036082.40147105, 579473.0478277776 8036083.9323816225)"
123312435,residential,False,False,102.72984243487329,,60,,,,,,"LINESTRING (580328.9441364126 8036309.052999927, 580234.2290853583 8036269.227173965)"
123312410,residential,False,False,40.83607766142251,,60,,,,,,"LINESTRING (580000.3014799966 8035993.195662728, 579984.8368811188 8036030.810054731)"
123312432,residential,False,False,155.52988890953495,,60,,Omatando Street,,,,"LINESTRING (580000.3014799966 8035993.195662728, 579859.0536091538 8035928.085043423)"
123312432,residential,False,True,49.59119592681904,,60,,Omatando Street,,,,"LINESTRING (580000.3014799966 8035993.195662728, 580045.460630944 8036013.693335764)"
123312421,residential,False,False,73.3561629063323,,60,,,,,,"LINESTRING (580296.1933355919 8036129.589190631, 580267.1826506535 8036196.645252474)"
123312432,residential,False,True,155.92020619880094,,60,,Omatando Street,,,,"LINESTRING (580296.1933355919 8036129.589190631, 580439.5808900525 8036190.893117055)"
123312432,residential,False,False,124.9830316559039,,60,,Omatando Street,,,,"LINESTRING (580296.1933355919 8036129.589190631, 580287.1016570753 8036125.399287531, 580182.6856772321 8036077.269878824)"
123312413,residential,False,True,93.46858729998392,,60,,Onguti Street,,,,"LINESTRING (580408.1625160493 8036097.438046147, 580322.931705246 8036059.056982628)"
123312413,residential,False,False,120.07137614596789,,60,,Onguti Street,,,,"LINESTRING (580213.2861741092 8036010.096888956, 580322.931705246 8036059.056982628)"
123312413,residential,False,True,200.27960491118185,,60,,Onguti Street,,,,"LINESTRING (580213.2861741092 8036010.096888956, 580030.8130320135 8035927.517008132)"
123312416,residential,False,False,74.10485575823266,,60,,,,,,"LINESTRING (580213.2861741092 8036010.096888956, 580182.6856772321 8036077.269878824)"
123312410,residential,False,False,76.76037679232509,,60,,,,,,"LINESTRING (579907.2871111241 8036199.586543779, 579875.8791467557 8036269.295958371)"
123312410,residential,False,True,76.71544419425818,,60,,,,,,"LINESTRING (579907.2871111241 8036199.586543779, 579938.684422654 8036129.921365607)"
123312425,residential,False,False,79.29246297136005,,60,,Kandoko Street,,,,"LINESTRING (579907.2871111241 8036199.586543779, 579979.3926081699 8036232.578461054)"
123312425,residential,False,True,304.0771132526401,,60,,Kandoko Street,,,,"LINESTRING (579907.2871111241 8036199.586543779, 579630.657856734 8036073.311564109)"
123312423,residential,False,True,75.40183969987905,,60,,,,,,"LINESTRING (579630.657856734 8036073.311564109, 579660.7022729436 8036004.482082894)"
123312425,residential,False,False,304.0771132526401,,60,,Kandoko Street,,,,"LINESTRING (579630.657856734 8036073.311564109, 579907.2871111241 8036199.586543779)"
123312425,residential,False,True,117.86352482586929,,60,,Kandoko Street,,,,"LINESTRING (579630.657856734 8036073.311564109, 579523.6940827612 8036023.805931951)"
123312428,residential,False,False,77.51803946036048,,60,,,,,,"LINESTRING (580064.064542065 8035857.821994361, 580030.8130320135 8035927.517008132)"
123308402,residential,False,False,124.59100679378156,,60,,Lungada Street,,,,"LINESTRING (580064.064542065 8035857.821994361, 580031.3119822318 8035843.304549339, 579950.1424462185 8035807.350843802)"
123308402,residential,False,True,319.28830957933883,,60,,Lungada Street,,,,"LINESTRING (580064.064542065 8035857.821994361, 580114.2738491595 8035879.361365717, 580287.3764041187 8035956.932946723, 580354.7847133165 8035989.765414758)"
123312418,residential,False,False,73.91221542409487,,60,,Kaimbi Street,,,,"LINESTRING (579624.3258081571 8035905.557877571, 579690.8292719228 8035937.798686588)"
123312692,residential,False,False,81.12499782546745,,60,,Kahumba Kandola Street,,,,"LINESTRING (579624.3258081571 8035905.557877571, 579675.9589181922 8035843.247376949)"
123312692,residential,False,True,155.64667431626145,,60,,Kahumba Kandola Street,,,,"LINESTRING (579624.3258081571 8035905.557877571, 579577.349712714 8035960.757397971, 579523.6940827612 8036023.805931951)"
123312413,residential,False,False,152.50334669156754,,60,,Onguti Street,,,,"LINESTRING (579891.748759767 8035864.8983870335, 580030.8130320135 8035927.517008132)"
123312413,residential,False,True,184.77274086321526,,60,,Onguti Street,,,,"LINESTRING (579891.748759767 8035864.8983870335, 579724.3810805704 8035786.614507727)"
123312433,residential,False,False,71.4070035858193,,60,,,,,,"LINESTRING (579891.748759767 8035864.8983870335, 579859.0536091538 8035928.085043423)"
123312416,residential,False,True,74.10485575823266,,60,,,,,,"LINESTRING (580182.6856772321 8036077.269878824, 580213.2861741092 8036010.096888956)"
123312432,residential,False,False,119.97752341690678,,60,,Omatando Street,,,,"LINESTRING (580182.6856772321 8036077.269878824, 580073.7244282102 8036027.044941143)"
123312432,residential,False,True,124.9830316559039,,60,,Omatando Street,,,,"LINESTRING (580182.6856772321 8036077.269878824, 580287.1016570753 8036125.399287531, 580296.1933355919 8036129.589190631)"
123312413,residential,False,False,93.46858729998392,,60,,Onguti Street,,,,"LINESTRING (580322.931705246 8036059.056982628, 580408.1625160493 8036097.438046147)"
123312413,residential,False,True,120.07137614596789,,60,,Onguti Street,,,,"LINESTRING (580322.931705246 8036059.056982628, 580213.2861741092 8036010.096888956)"
123312415,residential,False,True,76.56088130222633,,60,,,,,,"LINESTRING (580322.931705246 8036059.056982628, 580354.7847133165 8035989.765414758)"
123312410,residential,False,False,76.71544419425818,,60,,,,,,"LINESTRING (579938.684422654 8036129.921365607, 579907.2871111241 8036199.586543779)"
123312410,residential,False,True,72.22334907418447,,60,,,,,,"LINESTRING (579938.684422654 8036129.921365607, 579968.242655179 8036064.3351752395)"
123312420,residential,False,False,304.95749670053107,,60,,Namusheshe Street,,,,"LINESTRING (579938.684422654 8036129.921365607, 579660.7022729436 8036004.482082894)"
123312420,residential,False,True,80.11787366914525,,60,,Namusheshe Street,,,,"LINESTRING (579938.684422654 8036129.921365607, 580011.0076677167 8036164.383840239)"
123312432,residential,False,True,201.79323130539774,,60,,Omatando Street,,,,"LINESTRING (579675.9589181922 8035843.247376949, 579859.0536091538 8035928.085043423)"
123312692,residential,False,False,74.69046405245233,,60,,Kahumba Kandola Street,,,,"LINESTRING (579675.9589181922 8035843.247376949, 579724.3810805704 8035786.614507727)"
123312692,residential,False,True,81.12499782546745,,60,,Kahumba Kandola Street,,,,"LINESTRING (579675.9589181922 8035843.247376949, 579624.3258081571 8035905.557877571)"
123312429,residential,False,True,72.78997840971462,,60,,,,,,"LINESTRING (580073.7244282102 8036027.044941143, 580043.6062026287 8036092.998681299)"
123312432,residential,False,False,31.259576633418618,,60,,Omatando Street,,,,"LINESTRING (580073.7244282102 8036027.044941143, 580045.460630944 8036013.693335764)"
123312432,residential,False,True,119.97752341690678,,60,,Omatando Street,,,,"LINESTRING (580073.7244282102 8036027.044941143, 580182.6856772321 8036077.269878824)"
123312421,residential,False,True,74.65975492644581,,60,,,,,,"LINESTRING (580160.5840008897 8036396.4313959265, 580198.4916055718 8036332.404512101)"
123312694,residential,False,True,157.83831901565645,,60,,Eliakim Namundjebo Street,,,,"LINESTRING (580160.5840008897 8036396.4313959265, 580305.5993172489 8036458.803022642)"
123312694,residential,False,False,232.450712501831,,60,,Eliakim Namundjebo Street,,,,"LINESTRING (580160.5840008897 8036396.4313959265, 580048.1607602673 8036345.146958896, 579948.2059949563 8036301.92198517)"
123312421,residential,False,False,72.83873143916183,,60,,,,,,"LINESTRING (580234.2290853583 8036269.227173965, 580198.4916055718 8036332.404512101)"
123312421,residential,False,True,80.02631304020814,,60,,,,,,"LINESTRING (580234.2290853583 8036269.227173965, 580267.1826506535 8036196.645252474)"
123312435,residential,False,True,102.72984243487329,,60,,,,,,"LINESTRING (580234.2290853583 8036269.227173965, 580328.9441364126 8036309.052999927)"
123312430,residential,False,False,103.38233575677424,,60,,,,,,"LINESTRING (580292.8036364415 8036374.76586768, 580198.4916055718 8036332.404512101)"
123312411,residential,False,False,100.34819469304554,,60,,,,,,"LINESTRING (580358.2283073503 8036238.842420299, 580267.1826506535 8036196.645252474)"
123312410,residential,False,True,76.76037679232509,,60,,,,,,"LINESTRING (579875.8791467557 8036269.295958371, 579907.2871111241 8036199.586543779)"
